Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:13:37.490,-82,0,100,12,0,5,25,-71,100,13,10.395269 -71.563677,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,0.1,-1,0,780,-4,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:37.990,-83,0,99,13,0,5,25,-76,100,13,53.396810 -169.732061,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,0.1,-1,0,780,-2,371,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:38.490,-85,0,98,12,0,5,25,-79,100,12,-49.088352 -125.914668,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,0.1,-1,1,780,-2,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:38.990,-87,0,99,11,0,5,25,-82,100,10,-76.545945 -122.322825,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,0.1,-1,-1,780,-5,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:39.490,-89,0,99,11,0,5,25,-76,100,11,80.203300 -130.803212,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-1,1,780,-2,371,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:39.990,-86,0,97,11,0,5,25,-74,100,14,-26.207605 -26.902305,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-2,-10,780,0,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:40.490,-81,0,98,13,0,5,25,-72,100,13,-80.354935 83.881378,44.1,168.4,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-1,319,780,0,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1652,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:40.990,-80,0,98,13,0,5,25,-72,100,13,11.580847 -8.299319,40.7,171.5,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-1,474,780,4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1731,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:41.490,-82,0,98,13,0,5,25,-75,100,12,59.026528 -129.378614,40.7,171.5,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-1,75,780,2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1528,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:41.990,-84,0,97,11,0,5,25,-73,100,14,-70.256035 57.782591,40.7,171.5,108,12,11.5,4.2,1007,60,-0.01,-0.03,3.1,AH,-0.1,-2,3,781,4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:42.490,-84,0,97,12,0,5,25,-76,100,13,68.908630 -19.946232,40.7,171.5,108,12,11.3,12.5,1016,51,-0.01,-0.03,3.1,AH,-0.1,-1,218,781,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1600,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:42.990,-85,0,99,11,0,5,25,-80,100,13,63.268524 -37.446185,40.7,171.5,108,12,11.3,12.5,1016,51,-0.01,-0.03,3.1,AH,-0.1,-2,218,780,2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1600,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:43.490,-87,0,98,12,0,5,25,-82,100,10,15.544908 82.699299,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AH,-0.1,-2,401,780,36,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1508,1694,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:43.990,-89,0,99,10,0,5,25,-74,100,13,-48.557601 47.406889,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-0.1,-1,-1,781,-4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:44.490,-87,0,99,12,0,5,25,-73,100,13,-1.601881 35.879008,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-0.1,-1,-24,781,-87,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1466,1498,1890,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:44.990,-84,0,100,12,0,5,25,-71,100,13,25.685381 168.074852,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-4,638,-1,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1819,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:45.490,-80,0,100,12,0,5,25,-71,100,14,10.791428 42.672507,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,1,-221,87,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1534,1500,1390,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:45.990,-82,0,98,13,0,5,25,-72,100,12,57.324501 75.335774,40.7,171.5,108,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-3,-397,-4,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:46.490,-81,0,99,12,0,5,25,-71,100,13,62.028642 74.920855,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,-73,-397,-21,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1473,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:46.990,-80,0,99,12,0,5,25,-74,100,13,49.984699 -80.649020,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,0,-165,-397,-118,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1451,1427,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:47.490,-79,0,99,13,0,5,25,-74,100,13,-35.796146 -22.233134,76.1,170.7,80,12,11.3,12.5,1016,51,0.27,0.08,2.92,AIR,-14.5,-1,-52,-396,-183,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1417,1484,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:47.990,-84,0,99,12,0,5,25,-75,100,13,-45.829857 -99.758139,76.1,170.7,80,12,11.5,0.9,1030,61,0.27,0.08,2.92,AIR,-14.5,0,-96,-397,-5,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1462,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:48.490,-86,0,97,10,0,5,25,-81,100,11,-86.897977 49.876146,76.1,170.7,80,12,11.5,0.9,1030,61,0.27,0.08,2.92,AIR,-14.5,0,-180,-397,-27,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1497,1419,1302,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:48.990,-82,0,100,12,0,5,25,-69,100,13,-50.351388 -147.525787,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-219,-379,-2,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1399,1311,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:49.490,-78,0,99,13,0,5,25,-66,100,15,77.408391 61.865098,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-216,-373,6,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1401,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:49.990,-75,0,100,13,0,5,25,-65,100,15,23.815765 29.649998,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-14.5,0,-96,-371,171,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1577,1462,1315,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:50.490,-74,0,100,13,0,5,25,-65,100,14,72.469683 52.914483,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,-1,-130,-373,-39,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1491,1444,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:50.990,-79,0,99,13,0,5,25,-75,100,13,18.660685 -31.128001,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-151,-373,-8,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1434,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:51.490,-85,0,98,11,0,5,25,-77,100,14,20.417011 176.738431,76.1,170.7,80,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-16,-373,194,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1588,1500,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:51.990,-83,0,98,12,0,5,25,-82,100,13,-4.294294 136.977208,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-4,-373,-24,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1498,1500,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:52.490,-84,0,99,12,0,5,25,-75,100,12,62.473635 -56.376423,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,-38,-373,-10,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1491,1314,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:52.990,-82,0,99,12,0,5,25,-71,100,13,42.173342 -17.173387,72.6,154.7,32,12,11.5,0.9,1030,61,0.47,-0.74,-3.13,AIR,-4.9,0,3,-371,99,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1540,1500,1315,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:53.490,-80,0,99,13,0,5,25,-70,100,14,-1.066755 -174.899669,72.6,154.7,32,12,11.6,1.5,1032,62,0.47,-0.74,-3.13,AIR,-4.9,0,4,-148,56,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1518,1500,1426,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:53.990,-78,0,97,12,0,5,25,-70,100,14,49.378267 141.695809,72.6,154.7,32,12,11.6,1.5,1032,62,0.47,-0.74,-3.13,AIR,-4.9,-1,-147,316,2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1436,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:54.490,-81,0,95,13,0,5,25,-75,100,12,-4.186435 57.554686,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-277,316,1,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1369,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:54.990,-94,0,98,8,0,5,25,-85,100,10,77.526762 178.435166,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-294,316,0,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1361,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:55.490,-93,0,97,9,0,5,25,-83,100,10,-52.483259 45.152335,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,-4.9,-1,-159,316,0,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1430,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:55.990,-92,0,98,8,0,5,25,-81,100,11,69.876868 -153.032872,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-133,316,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1443,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:56.490,-89,0,99,11,0,5,25,-76,100,13,47.410022 109.735318,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-190,316,-89,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1465,1414,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:56.990,-90,0,100,11,0,5,25,-71,100,13,-5.735313 -108.833780,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-82,316,-65,371,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1478,1469,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:57.490,-87,0,100,11,0,5,25,-79,100,14,29.461966 86.526570,72.6,154.7,32,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-41,316,-134,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1442,1490,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:57.990,-85,0,98,11,0,5,25,-72,100,14,-73.845404 98.064067,52.8,165.7,31,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-4,316,-5,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:58.490,-83,0,99,12,0,5,25,-72,100,13,64.243719 -72.722670,52.8,165.7,31,12,11.6,1.5,1032,62,0.22,0.22,2.6,AIR,1.9,-1,-24,316,84,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1532,1498,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:58.990,-83,0,99,12,0,5,25,-71,100,13,12.237297 -98.300242,52.8,165.7,31,12,11.4,6.6,1040,57,0.22,0.22,2.6,AIR,1.9,-1,-3,316,-2,371,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:59.490,-83,0,97,11,0,5,25,-71,100,13,13.427131 -122.179685,52.8,165.7,31,12,11.4,6.6,1040,57,0.22,0.22,2.6,AIR,1.9,0,-7,317,-1,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,1500,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:13:59.990,-81,0,97,13,0,5,25,-72,100,14,11.730497 -149.421034,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-1,316,-2,405,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:00.490,-81,0,97,12,0,5,25,-73,100,13,-63.169472 -64.212992,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-1,316,-7,404,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:00.990,-84,0,99,11,0,5,25,-72,100,13,51.973714 -53.768798,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,1.9,-1,-3,316,-36,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1485,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:01.490,-87,0,99,12,0,5,25,-78,100,12,-39.174636 78.449357,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-1,316,-1,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:01.990,-89,0,98,11,0,5,25,-80,100,12,-85.945257 166.266681,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-8,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:02.490,-83,0,98,13,0,5,25,-77,100,13,66.973982 85.802373,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-178,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1420,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:02.990,-81,0,97,12,0,5,25,-69,100,15,51.251481 80.200040,52.8,165.7,31,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-3,316,-241,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1388,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:03.490,-78,0,99,13,0,5,25,-64,100,14,-55.992381 -100.341609,39.8,242.8,42,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,-1,-1,316,-238,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1389,1500,1658,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:03.990,-80,0,100,12,0,5,25,-66,100,14,-81.482999 -111.293139,39.8,242.8,42,12,11.4,6.6,1040,57,-0.09,-0.1,-2.49,AIR,0.0,20,-1,225,-257,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1380,1500,1612,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:04.490,-73,0,100,13,0,5,25,-64,100,14,-28.838768 -104.112542,39.8,242.8,42,12,11.5,4.1,1047,59,-0.09,-0.1,-2.49,AIR,0.0,-1,0,105,-225,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1396,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:04.990,-73,0,100,13,0,5,25,-67,100,15,82.955138 -148.895904,39.8,242.8,42,12,11.5,4.1,1047,59,-0.09,-0.1,-2.49,AIR,0.0,-1,0,105,-254,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1381,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:14:05.490,-74,0,100,13,0,5,25,-68,100,13,-49.741123 -41.514851,39.8,242.8,42,12,11.5,4.1,1047,59,-0.07,-0.19,-2.09,AIR,0.0,-1,-1,105,-329,396,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1343,1500,1552,1500,2012,988,988,1500,988,988,1698,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
